ID,prefLabel,altLabel,definition,broader,isProcedureFor,exactMatch,closeMatch,source link
https://w3id.org/eusoilvoc#SoilVapourPressure,soil vapour pressure,,,soil physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilVaporPressure,,
https://w3id.org/eusoilvoc#SoilViscosity,soil viscosity,,,soil physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilViscosity,,
https://w3id.org/eusoilvoc#SoilVoids,soil voids,soil void,,soil physical properties | soil pore physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilVoid,,
https://w3id.org/eusoilvoc#SoilVolume,soil volume,,,soil physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilVolume,,
https://w3id.org/eusoilvoc#SoilVolumeChange,soil volume change,,,soil deformation,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilVolumeChange,,
https://w3id.org/eusoilvoc#SoilVolumetricMoistureContents,soil volumetric moisture contents,soil volumetric moisture content,,soil moisture contents,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilVolumetricMoistureContent,,
https://w3id.org/eusoilvoc#SoilWarming,soil warming,,,soil thermal processes,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWarming,,
https://w3id.org/eusoilvoc#SoilWater,soil water,,,soil components,,http://aims.fao.org/aos/agrovoc/c_7205 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWater | http://opendata.inrae.fr/thesaurusINRAE/c_659 | http://www.eionet.europa.eu/gemet/concept/7902 | https://data.geoscience.earth/ncl/ISO11074v2025/3.479,,
https://w3id.org/eusoilvoc#SoilWaterAbsorption,soil water absorption,,,soil absorption,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterAbsorption,,
https://w3id.org/eusoilvoc#SoilWaterAbsorptionCapacity,soil water absorption capacity,,,soil physical capacity | soil water physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterAbsorptionCapacity,,
https://w3id.org/eusoilvoc#SoilWaterAdsorption,soil water adsorption,,,soil adsorption,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterAdsorption,,
https://w3id.org/eusoilvoc#SoilWaterAffinity,soil water affinity,,,soil water physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterAffinity,,
https://w3id.org/eusoilvoc#SoilWaterAvailability,soil water availability,,,soil agricultural functions | soil water physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterAvailability,,
https://w3id.org/eusoilvoc#SoilWaterCharacteristics,soil water characteristics,soil water characteristic,,soil water physical properties,,http://aims.fao.org/aos/agrovoc/c_330770 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterCharacteristics,,
https://w3id.org/eusoilvoc#SoilWaterCondensation,soil water condensation,,,soil water physical processes,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterCondensation,,
https://w3id.org/eusoilvoc#SoilWaterConductivity,soil water conductivity,,,soil water physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterConductivity,,
https://w3id.org/eusoilvoc#SoilWaterContents,soil water contents,soil water content,,soil water physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterContent,,
https://w3id.org/eusoilvoc#SoilWaterDiffusivity,soil water diffusivity,,,soil water physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterDiffusivity,,
https://w3id.org/eusoilvoc#SoilWaterEvapouration,soil water evapouration,,,evapouration | soil water physical processes,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterEvaporation,,
https://w3id.org/eusoilvoc#SoilWaterEvapourationRate,soil water evapouration rate,,,soil water transmission index,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterEvaporationRate,,
https://w3id.org/eusoilvoc#SoilWaterFlow,soil water flow,,,soil water movement,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterFlow,,
https://w3id.org/eusoilvoc#SoilWaterHoldingCapacity,soil water holding capacity,,,soil physical capacity | soil water physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterHoldingCapacity,,
https://w3id.org/eusoilvoc#SoilWaterInfiltration,soil water infiltration,,,soil water physical processes | water interchange,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterInfiltration,,
https://w3id.org/eusoilvoc#SoilWaterInfiltrationCapacity,soil water infiltration capacity,,,soil physical capacity | soil water physical properties | soil water transmission index,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterInfiltrationCapacity,,
https://w3id.org/eusoilvoc#SoilWaterInfiltrationRate,soil water infiltration rate,,,soil water transmission index,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterInfiltrationRate,,
https://w3id.org/eusoilvoc#SoilWaterInfiltrationRateClass,soil water infiltration rate class,,"The Soil Water Infiltration Rate Class classifies the soil’s ability to absorb water based on observed infiltration rates. This classification is typically divided into categories like slow, moderate, or rapid infiltration, based on how quickly water is absorbed into the soil. It is an essential property for understanding drainage, runoff, and irrigation needs. Source: Hillel, D. (2004). Introduction to Soil Physics. Academic Press.",soil description,,http://w3id.org/glosis/model/common/infiltrationRateClassProperty,,http://w3id.org/glosis/model/common/infiltrationRateClassProperty
https://w3id.org/eusoilvoc#SoilWaterInfiltrationRateNumeric,soil water infiltration rate numeric,,"The Soil Water Infiltration Rate Numeric provides a quantitative measure of the rate at which water enters the soil, usually expressed in units such as millimeters per hour (mm/h). This numeric value is essential for determining soil permeability, irrigation management, and runoff prediction. Higher infiltration rates indicate well-drained soils, while lower rates suggest compacted or clay-rich soils. Source: Bouwer, H. (2000). Integrated Water Management for the 21st Century. Water Resources Research.",soil water infiltration rate,,http://w3id.org/glosis/model/common/infiltrationRateNumericProperty,,http://w3id.org/glosis/model/common/infiltrationRateNumericProperty
https://w3id.org/eusoilvoc#SoilWaterLoss,soil water loss,,,soil water physical processes,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterLoss,,
https://w3id.org/eusoilvoc#SoilWaterMovement,soil water movement,,,soil water physical processes,,http://aims.fao.org/aos/agrovoc/c_7209 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterMovement,,
https://w3id.org/eusoilvoc#SoilWaterPermeability,soil water permeability,,,soil permeability | soil water physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterPermeability,,
https://w3id.org/eusoilvoc#SoilWaterPhysicalProcesses,soil water physical processes,soil water physical process,,soil physical processes,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterPhysicalProcess,,
https://w3id.org/eusoilvoc#SoilWaterPhysicalProperties,soil water physical properties,soil water physical property,,soil physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterPhysicalProperty,,
https://w3id.org/eusoilvoc#SoilWaterPotential,soil water potential,,,soil water physical properties,,http://aims.fao.org/aos/agrovoc/c_7210 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterPotential,,
https://w3id.org/eusoilvoc#SoilWaterRepellency,soil water repellency,,,soil phenomena,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterRepellency,,
https://w3id.org/eusoilvoc#SoilWaterRetention,soil water retention,,,soil retention | soil water physical processes,,http://aims.fao.org/aos/agrovoc/c_7212 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterRetention | http://opendata.inrae.fr/thesaurusINRAE/c_401,,
https://w3id.org/eusoilvoc#SoilWaterRetentionCapacity,soil water retention capacity,,,soil physical capacity,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterRetentionCapacity,,
https://w3id.org/eusoilvoc#SoilWaterRetentionIndex,soil water retention index,,,soil structure index,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterRetentionIndex,,
https://w3id.org/eusoilvoc#SoilWaterSorptionProperties,soil water sorption properties,soil water sorption property,,soil water physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterSorptionProperty,,
https://w3id.org/eusoilvoc#SoilWaterStorage,soil water storage,,,soil retention,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterStorage,,
https://w3id.org/eusoilvoc#SoilWaterTableDepth,soil water table depth,,,soil spatial properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterTableDepth,,
https://w3id.org/eusoilvoc#SoilWaterTablePosition,soil water table position,,,soil spatial properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterTablePosition,,
https://w3id.org/eusoilvoc#SoilWaterTransmission,soil water transmission,,,soil transport | soil water movement,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterTransmission,,
https://w3id.org/eusoilvoc#SoilWaterTransmissionIndex,soil water transmission index,,,soil structure index,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterTransmissionIndex,,
https://w3id.org/eusoilvoc#SoilWaterTransport,soil water transport,,,soil water movement,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWaterTransport,,
https://w3id.org/eusoilvoc#SoilWetness,soil wetness,,,soil water physical properties,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWetness,,
https://w3id.org/eusoilvoc#SoilWetting,soil wetting,,,soil water physical processes,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SoilWetting,,
https://w3id.org/eusoilvoc#SolubleAnionTotal,soluble anion total,soluble anions total,"The Soluble Anions Total measures the concentration of anions (e.g., chloride, sulfate, nitrate) in soil solution. High levels may indicate salinity, nutrient availability, or contamination. Source: Sparks, D.L. (2003). Environmental Soil Chemistry.",soil solutes,,http://w3id.org/glosis/model/layerhorizon/solubleAnionsTotalProperty,,http://w3id.org/glosis/model/layerhorizon/solubleAnionsTotalProperty
https://w3id.org/eusoilvoc#SolubleCationTotal,soluble cation total,soluble cations total,"The Soluble Cations Total evaluates the sum of cations (e.g., sodium, potassium, calcium, magnesium) in soil solution. It is an indicator of soil salinity, fertility, and chemical balance. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils.",soil solutes,,http://w3id.org/glosis/model/layerhorizon/solubleCationsTotalProperty,,http://w3id.org/glosis/model/layerhorizon/solubleCationsTotalProperty
https://w3id.org/eusoilvoc#SolubleSalts,soluble salts,soluble salt,"Soluble salts refer to dissolved salts in the soil solution, primarily composed of sodium, calcium, magnesium, chloride, and sulfate ions. Excessive soluble salts cause salinity, which can impair plant water uptake and lead to osmotic stress. EC testing helps monitor salinity levels for effective management. Source: Soil Science Society of America.",salts | soil solutes,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Solsal,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Solsal
https://w3id.org/eusoilvoc#Stickiness,stickiness,,"The Stickiness measures the soil’s tendency to adhere to surfaces or objects when wet. It is influenced by clay content and organic matter and affects soil workability and machinery use. Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.",soil physical properties,,http://aims.fao.org/aos/agrovoc/c_7409 | http://w3id.org/glosis/model/layerhorizon/stickinessProperty,,http://w3id.org/glosis/model/layerhorizon/stickinessProperty
https://w3id.org/eusoilvoc#StickyConsistence,sticky consistence,,,soil consistence,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#StickyConsistence,,
https://w3id.org/eusoilvoc#StructuralPores,structural pores,structural pore,,soil pores,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#StructuralPore,,
https://w3id.org/eusoilvoc#StructuralPorosity,structural porosity,,,soil porosity,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#StructuralPorosity,,
https://w3id.org/eusoilvoc#StructureGrade,structure grade,,"The Structure Grade assesses the development and stability of soil aggregates, classified as weak, moderate, or strong. It reflects soil tilth, aeration, and resistance to erosion. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.",soil structure,,http://w3id.org/glosis/model/layerhorizon/structureGradeProperty,,http://w3id.org/glosis/model/layerhorizon/structureGradeProperty
https://w3id.org/eusoilvoc#StructureSize,structure size,,"The Structure Size describes the dimensions of soil aggregates or structural units, such as granular, blocky, or platy. Structure size affects root penetration, water infiltration, and soil stability. Source: FAO (2006). Guidelines for Soil Description.",soil structure,,http://w3id.org/glosis/model/layerhorizon/structureSizeProperty,,http://w3id.org/glosis/model/layerhorizon/structureSizeProperty
https://w3id.org/eusoilvoc#Sulfur,sulfur,,,macronutrients,,http://aims.fao.org/aos/agrovoc/c_7514,,
https://w3id.org/eusoilvoc#SulfurExtractableElements,sulfur extractable elements,,Sulfur bound to the soil matrix but that can be released into the soil solution (i.e. become bio-available),sulfur,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Sulext,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Sulext
https://w3id.org/eusoilvoc#SulfurTotalElements,sulfur total elements,,"Total sulfur in soil includes both organic and inorganic forms, such as sulfates and sulfur in organic matter. Sulfur is essential for protein synthesis and enzyme functions in plants. Deficiency leads to stunted growth and yellowing of leaves. Total sulfur provides insight into the soil's potential to release plant-available sulfur over time, critical for sustaining crop health. Source: Havlin, J.L., et al. (2014). Soil Fertility and Fertilizers.",sulfur,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Sultot,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Sultot
https://w3id.org/eusoilvoc#SupportingServices,supporting services,supporting service,,ecosystem services,,http://aims.fao.org/aos/agrovoc/c_0f955994 | https://soilwise-he.github.io/soil-health#SupportingServices,,
https://w3id.org/eusoilvoc#SurfaceAggregationRatio,surface aggregation ratio,,,soil structure indirect index,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SurfaceAggregationRatio,,
https://w3id.org/eusoilvoc#SurfaceRunoff,surface runoff,,,runoff,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#SurfaceRunoff | http://www.eionet.europa.eu/gemet/concept/8225,http://aims.fao.org/aos/agrovoc/c_35388 | http://opendata.inrae.fr/thesaurusINRAE/c_4876,
https://w3id.org/eusoilvoc#Termites,termites,termite,,soil macrofauna,,http://aims.fao.org/aos/agrovoc/c_b8039965 | http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#Termite,,
https://w3id.org/eusoilvoc#TexturalPores,textural pores,textural pore,,soil pores,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#TexturalPore,,
https://w3id.org/eusoilvoc#TexturalPorosity,textural porosity,,,soil porosity,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#TexturalPorosity,,
https://w3id.org/eusoilvoc#TextureFieldClass,texture field class,,"The Texture Field Class categorizes soil texture based on the relative proportions of sand, silt, and clay, as assessed by field methods like the ribbon test. Field classes include sandy loam, clay loam, etc. Source: Soil Survey Manual (USDA, 2017).",soil description,,http://w3id.org/glosis/model/layerhorizon/textureFieldClassProperty,,http://w3id.org/glosis/model/layerhorizon/textureFieldClassProperty
https://w3id.org/eusoilvoc#TextureLabClass,texture lab class,,"The Texture Lab Class defines soil texture using laboratory-determined particle size distributions. This property provides a precise classification of soil as sand, silt, or clay using standard methods. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils.",soil description,,http://w3id.org/glosis/model/layerhorizon/textureLabClassProperty,,http://w3id.org/glosis/model/layerhorizon/textureLabClassProperty
https://w3id.org/eusoilvoc#TotalCarbonateEquivalent,total carbonate equivalent,,"The total calcium carbonate equivalent measures the full capacity of soil to neutralize acidity, considering all forms of carbonate and bicarbonate minerals. It is essential for managing soil pH and nutrient availability in acidic soils. Source: FAO Soil Bulletin.",carbonate,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Ccetot,,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Ccetot
https://w3id.org/eusoilvoc#TotalPorosity,total porosity,,,soil porosity | soil porosity index,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#TotalPorosity,,
https://w3id.org/eusoilvoc#TotalSoilMoisturePotential,total soil moisture potential,,,soil moisture potential,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#TotalSoilMoisturePotential,,
https://w3id.org/eusoilvoc#totalElementsProcedure-Total_h2so4,Total_h2so4,,Total P-/- colorimetric in H2SO4-Se-Salicylic acid digest( sulfuric acid) Particularly used for Total P.,,aluminium total elements | boron total elements | cadmium total elements | calcium total elements | copper total elements | iron total elements | magnesium total elements | manganese total elements | molybdenum total elements | phosphorus total elements | potassium total elements | sodium total elements | sulfur total elements | zinc total elements,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_h2so4,,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_h2so4
https://w3id.org/eusoilvoc#totalElementsProcedure-Total_hcl,Total_hcl,,HCl extraction. Particularly used for Total P.,,aluminium total elements | boron total elements | cadmium total elements | calcium total elements | copper total elements | iron total elements | magnesium total elements | manganese total elements | molybdenum total elements | phosphorus total elements | potassium total elements | sodium total elements | sulfur total elements | zinc total elements,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_hcl,,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_hcl
https://w3id.org/eusoilvoc#totalElementsProcedure-Total_hcl-aquaregia,Total_hcl-aquaregia,,Hydrocloric (HCl) extraction in nitric/perchloric acid mixture (totals) aqua regia,,aluminium total elements | boron total elements | cadmium total elements | calcium total elements | copper total elements | iron total elements | magnesium total elements | manganese total elements | molybdenum total elements | phosphorus total elements | potassium total elements | sodium total elements | sulfur total elements | zinc total elements,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_hcl-aquaregia,,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_hcl-aquaregia
https://w3id.org/eusoilvoc#totalElementsProcedure-Total_hclo4,Total_hclo4,,Perchloric acid percolation. Particularly used for Total P.,,aluminium total elements | boron total elements | cadmium total elements | calcium total elements | copper total elements | iron total elements | magnesium total elements | manganese total elements | molybdenum total elements | phosphorus total elements | potassium total elements | sodium total elements | sulfur total elements | zinc total elements,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_hclo4,,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_hclo4
https://w3id.org/eusoilvoc#totalElementsProcedure-Total_hno3-aquafortis,Total_hno3-aquafortis,,Nitric acid attack. Particularly used for Total P.,,aluminium total elements | boron total elements | cadmium total elements | calcium total elements | copper total elements | iron total elements | magnesium total elements | manganese total elements | molybdenum total elements | phosphorus total elements | potassium total elements | sodium total elements | sulfur total elements | zinc total elements,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_hno3-aquafortis,,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_hno3-aquafortis
https://w3id.org/eusoilvoc#totalElementsProcedure-Total_nh4-6mo7o24,Total_nh4-6mo7o24,,COLORIMETRIC VANADATE MOLYBDATE. Particularly used for Total P.,,aluminium total elements | boron total elements | cadmium total elements | calcium total elements | copper total elements | iron total elements | magnesium total elements | manganese total elements | molybdenum total elements | phosphorus total elements | potassium total elements | sodium total elements | sulfur total elements | zinc total elements,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_nh4-6mo7o24,,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_nh4-6mo7o24
https://w3id.org/eusoilvoc#totalElementsProcedure-Total_tp03,Total_tp03,,reagent of Baeyens. Precipitation in form of Phosphomolybdate. Particularly used for Total P.,,aluminium total elements | boron total elements | cadmium total elements | calcium total elements | copper total elements | iron total elements | magnesium total elements | manganese total elements | molybdenum total elements | phosphorus total elements | potassium total elements | sodium total elements | sulfur total elements | zinc total elements,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_tp03,,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_tp03
https://w3id.org/eusoilvoc#totalElementsProcedure-Total_tp04,Total_tp04,,acid fleischman. Particularly used for Total P.,,aluminium total elements | boron total elements | cadmium total elements | calcium total elements | copper total elements | iron total elements | magnesium total elements | manganese total elements | molybdenum total elements | phosphorus total elements | potassium total elements | sodium total elements | sulfur total elements | zinc total elements,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_tp04,,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_tp04
https://w3id.org/eusoilvoc#totalElementsProcedure-Total_tp05,Total_tp05,,8 M HCl extraction. Particularly used for Total P.,,aluminium total elements | boron total elements | cadmium total elements | calcium total elements | copper total elements | iron total elements | magnesium total elements | manganese total elements | molybdenum total elements | phosphorus total elements | potassium total elements | sodium total elements | sulfur total elements | zinc total elements,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_tp05,,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_tp05
https://w3id.org/eusoilvoc#totalElementsProcedure-Total_tp06,Total_tp06,,"Molybdenum blue method, using ascorbic acid as reductant after heating of soil to 550 C and extraction with 6M sulphuric acid. Particularly used for Total P.",,aluminium total elements | boron total elements | cadmium total elements | calcium total elements | copper total elements | iron total elements | magnesium total elements | manganese total elements | molybdenum total elements | phosphorus total elements | potassium total elements | sodium total elements | sulfur total elements | zinc total elements,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_tp06,,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_tp06
https://w3id.org/eusoilvoc#totalElementsProcedure-Total_tp07,Total_tp07,,1:1 H2SO4 : HNO3. Particularly used for Total P.,,aluminium total elements | boron total elements | cadmium total elements | calcium total elements | copper total elements | iron total elements | magnesium total elements | manganese total elements | molybdenum total elements | phosphorus total elements | potassium total elements | sodium total elements | sulfur total elements | zinc total elements,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_tp07,,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_tp07
https://w3id.org/eusoilvoc#totalElementsProcedure-Total_tp08,Total_tp08,,"After Nitric acid attack (boiling with HNO3), colometric determination (method of Duval).. Particularly used for Total P.",,aluminium total elements | boron total elements | cadmium total elements | calcium total elements | copper total elements | iron total elements | magnesium total elements | manganese total elements | molybdenum total elements | phosphorus total elements | potassium total elements | sodium total elements | sulfur total elements | zinc total elements,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_tp08,,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_tp08
https://w3id.org/eusoilvoc#totalElementsProcedure-Total_tp09,Total_tp09,,"Walker and Adams, 1958. Particularly used for Total P.",,aluminium total elements | boron total elements | cadmium total elements | calcium total elements | copper total elements | iron total elements | magnesium total elements | manganese total elements | molybdenum total elements | phosphorus total elements | potassium total elements | sodium total elements | sulfur total elements | zinc total elements,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_tp09,,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_tp09
https://w3id.org/eusoilvoc#totalElementsProcedure-Total_tp10,Total_tp10,,"Colorimetric, unspecified extract",,aluminium total elements | boron total elements | cadmium total elements | calcium total elements | copper total elements | iron total elements | magnesium total elements | manganese total elements | molybdenum total elements | phosphorus total elements | potassium total elements | sodium total elements | sulfur total elements | zinc total elements,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_tp10,,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_tp10
https://w3id.org/eusoilvoc#totalElementsProcedure-Total_unkn,Total_unk,,Unspecified method,,aluminium total elements | boron total elements | cadmium total elements | calcium total elements | copper total elements | iron total elements | magnesium total elements | manganese total elements | molybdenum total elements | phosphorus total elements | potassium total elements | sodium total elements | sulfur total elements | zinc total elements,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_unkn,,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_unkn
https://w3id.org/eusoilvoc#totalElementsProcedure-Total_xrd,Total_xrd,,XRD,,aluminium total elements | boron total elements | cadmium total elements | calcium total elements | copper total elements | iron total elements | magnesium total elements | manganese total elements | molybdenum total elements | phosphorus total elements | potassium total elements | sodium total elements | sulfur total elements | zinc total elements,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_xrd,,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_xrd
https://w3id.org/eusoilvoc#totalElementsProcedure-Total_xrf,Total_xrf,,XRF,,aluminium total elements | boron total elements | cadmium total elements | calcium total elements | copper total elements | iron total elements | magnesium total elements | manganese total elements | molybdenum total elements | phosphorus total elements | potassium total elements | sodium total elements | sulfur total elements | zinc total elements,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_xrf,,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_xrf
https://w3id.org/eusoilvoc#totalElementsProcedure-Total_xrf-p,Total_xrf-p,,PXRF,,aluminium total elements | boron total elements | cadmium total elements | calcium total elements | copper total elements | iron total elements | magnesium total elements | manganese total elements | molybdenum total elements | phosphorus total elements | potassium total elements | sodium total elements | sulfur total elements | zinc total elements,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_xrf-p,,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_xrf-p
https://w3id.org/eusoilvoc#totalElementsProcedure-Total_xtf-t,Total_xtf-t,,TXRF,,aluminium total elements | boron total elements | cadmium total elements | calcium total elements | copper total elements | iron total elements | magnesium total elements | manganese total elements | molybdenum total elements | phosphorus total elements | potassium total elements | sodium total elements | sulfur total elements | zinc total elements,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_xtf-t,,http://w3id.org/glosis/model/procedure/totalElementsProcedure-Total_xtf-t
https://w3id.org/eusoilvoc#nitrogenTotalProcedure-TotalN_bremner,TotalN_bremner,,"Total N (Bremner, 1965, p. 1162-1164)",,nitrogen total,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_bremner,,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_bremner
https://w3id.org/eusoilvoc#nitrogenTotalProcedure-TotalN_calcul,TotalN_calcul,,OC * 1.72 / 20 (gives C/N=11.6009),,nitrogen total,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_calcul,,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_calcul
https://w3id.org/eusoilvoc#nitrogenTotalProcedure-TotalN_calcul-oc10,TotalN_calcul-oc10,,Calculated from OrgC and C/N ratio of 10,,nitrogen total,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_calcul-oc10,,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_calcul-oc10
https://w3id.org/eusoilvoc#nitrogenTotalProcedure-TotalN_dc,TotalN_dc,,Dry combustion,,nitrogen total,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_dc,,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_dc
https://w3id.org/eusoilvoc#nitrogenTotalProcedure-TotalN_dc-ht-dumas,TotalN_dc-ht-dumas,,Dry combustion at 800-1000 C celcius (Dumas method),TotalN_dc,,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_dc-ht-dumas,,http://w3id.org/glosis/model/procedure/nitrogenTotalProcedure-TotalN_dc-ht-dumas
